Unique Key,Created Date,Closed Date,duration,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
65239653,6/11/2025 16:11:39,6/11/2025 16:11:39,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11230,679 OCEAN PARKWAY,OCEAN PARKWAY,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,14 BROOKLYN,3054210001,BROOKLYN,992050,169453,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.63178246,-73.97189843,"(40.63178245988618, -73.97189842855657)"
65238160,6/11/2025 16:11:38,6/11/2025 16:11:38,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10029,441 EAST  116 STREET,EAST  116 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,11 MANHATTAN,1017100019,MANHATTAN,1002528,229074,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.79541236,-73.93398679,"(40.7954123581447, -73.93398678762051)"
65230923,6/11/2025 15:50:30,6/11/2025 15:50:30,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11226,143 LINDEN BOULEVARD,LINDEN BOULEVARD,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,17 BROOKLYN,3050840080,BROOKLYN,997106,176983,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.6524448,-73.9536685,"(40.65244479540239, -73.9536684997202)"
65232343,6/11/2025 15:44:20,6/11/2025 15:44:20,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11224,1205 SURF AVENUE,SURF AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,13 BROOKLYN,3072660252,BROOKLYN,989836,148965,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.57554875,-73.9798919,"(40.5755487481216, -73.97989189520682)"
65230924,6/11/2025 15:43:53,6/11/2025 15:43:53,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11212,5 EAST   93 STREET,EAST   93 STREET,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,17 BROOKLYN,3045950215,BROOKLYN,1004474,180691,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.66260868,-73.92710399,"(40.66260867635893, -73.92710399053617)"
65238154,6/11/2025 15:28:13,6/11/2025 15:28:13,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10472,2010 POWELL AVENUE,POWELL AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,09 BRONX,2038010001,BRONX,1024038,241876,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83047956,-73.85622503,"(40.830479560431925, -73.85622502935952)"
65232341,6/11/2025 14:51:33,6/11/2025 14:51:33,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11374,98-41 QUEENS BOULEVARD,QUEENS BOULEVARD,,,,,ADDRESS,REGO PARK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,06 QUEENS,4021040001,QUEENS,1023982,204562,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.72806289,-73.85664804,"(40.72806289204952, -73.85664804250655)"
65232344,6/11/2025 14:45:11,6/11/2025 14:45:11,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11235,3232 SHORE PARKWAY,SHORE PARKWAY,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,15 BROOKLYN,3087650019,BROOKLYN,996399,152362,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.58486628,-73.95626075,"(40.58486627676468, -73.95626074893555)"
65238153,6/11/2025 14:16:57,6/11/2025 14:16:57,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11210,2054 NOSTRAND AVENUE,NOSTRAND AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,14 BROOKLYN,3052520051,BROOKLYN,998703,170747,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.63532586,-73.94792646,"(40.63532585816683, -73.94792646218312)"
65235256,6/11/2025 14:13:39,6/11/2025 14:13:39,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10019,254 WEST   51 STREET,WEST   51 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,05 MANHATTAN,1010220061,MANHATTAN,988504,217070,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.76248243,-73.98464376,"(40.762482428443555, -73.98464376080456)"
65232349,6/11/2025 14:03:52,6/11/2025 14:03:52,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10039,2749 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,10 MANHATTAN,1020450031,MANHATTAN,1000509,239402,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.82376379,-73.94125363,"(40.82376379334697, -73.94125363302257)"
65238155,6/11/2025 13:54:48,6/11/2025 13:54:48,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10460,922 BRONX PARK SOUTH,BRONX PARK SOUTH,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,06 BRONX,2031290010,BRONX,1017383,247530,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84602561,-73.88024508,"(40.84602560749318, -73.88024508040856)"
65241082,6/11/2025 13:33:39,6/11/2025 13:33:39,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11212,2058 UNION STREET,UNION STREET,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,16 BROOKLYN,3035090059,BROOKLYN,1006017,181975,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.66612931,-73.92153821,"(40.66612931148216, -73.92153821117874)"
65238156,6/11/2025 13:24:17,6/11/2025 13:24:17,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10452,1419 UNIVERSITY AVENUE,UNIVERSITY AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,04 BRONX,2025330086,BRONX,1004976,246470,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84315406,-73.92509182,"(40.84315405790107, -73.92509181623765)"
65239649,6/11/2025 13:15:03,6/11/2025 13:15:03,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11104,47-55 39 PLACE,39 PLACE,,,,,ADDRESS,SUNNYSIDE,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,02 QUEENS,4001997501,QUEENS,1004819,209223,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.7409215,-73.92577332,"(40.74092150256974, -73.92577331828451)"
65233816,6/11/2025 12:44:39,6/11/2025 12:44:39,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10466,3940 CARPENTER AVENUE,CARPENTER AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,12 BRONX,2048250051,BRONX,1021901,262760,UNKNOWN,Unspecified,BRONX,,,,,,,,40.88780917,-73.86382981,"(40.887809166410804, -73.8638298112311)"
65236712,6/11/2025 12:29:34,6/11/2025 12:29:34,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10457,1660 TOPPING AVENUE,TOPPING AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,04 BRONX,2027900010,BRONX,1010289,246498,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84321684,-73.90588941,"(40.8432168410879, -73.90588940580105)"
65236713,6/11/2025 12:11:27,6/11/2025 12:11:27,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10451,443 EAST  162 STREET,EAST  162 STREET,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,03 BRONX,2023847501,BRONX,1008461,239671,UNKNOWN,Unspecified,BRONX,,,,,,,,40.8244839,-73.91252083,"(40.82448390476625, -73.91252083075378)"
65238157,6/11/2025 12:01:45,6/11/2025 12:01:45,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10461,1551 WILLIAMSBRIDGE ROAD,WILLIAMSBRIDGE ROAD,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,11 BRONX,2040870033,BRONX,1026354,247504,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84591603,-73.84782079,"(40.84591602617172, -73.84782078912282)"
65241080,6/11/2025 11:55:43,6/11/2025 11:55:43,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11375,102-50 62 ROAD,62 ROAD,,,,,ADDRESS,FOREST HILLS,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,06 QUEENS,4021220028,QUEENS,1024315,207122,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.73508795,-73.85543135,"(40.73508795272568, -73.85543134632108)"
65238161,6/11/2025 11:40:40,6/11/2025 11:40:40,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10031,412 WEST  148 STREET,WEST  148 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,09 MANHATTAN,1020620041,MANHATTAN,999697,240324,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.82629588,-73.9441854,"(40.826295878127425, -73.94418539541861)"
65236716,6/11/2025 11:40:40,6/11/2025 11:40:40,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10452,81 WEST  170 STREET,WEST  170 STREET,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,04 BRONX,2025200001,BRONX,1005863,245441,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84032763,-73.92188933,"(40.84032762800956, -73.92188932701546)"
65241085,6/11/2025 11:21:47,6/11/2025 11:21:47,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10039,254 WEST  154 STREET,WEST  154 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,10 MANHATTAN,1020390055,MANHATTAN,1001727,240979,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.82808988,-73.9368487,"(40.82808988238997, -73.93684869791007)"
65235255,6/11/2025 11:15:46,6/11/2025 11:15:46,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10452,85 MCCLELLAN STREET,MCCLELLAN STREET,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,04 BRONX,2024790001,BRONX,1006114,243050,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83376441,-73.92098999,"(40.833764410623225, -73.92098999262167)"
65239645,6/11/2025 11:09:46,6/11/2025 11:09:46,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10452,1401 JESUP AVENUE,JESUP AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,04 BRONX,2028720036,BRONX,1006181,245781,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84126004,-73.92073894,"(40.8412600444931, -73.92073894480015)"
65232345,6/11/2025 10:57:29,6/11/2025 10:57:29,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11226,31 EAST   21 STREET,EAST   21 STREET,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,14 BROOKLYN,3050630017,BROOKLYN,995178,177415,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.65363313,-73.96061608,"(40.65363313018957, -73.96061608221525)"
65230922,6/11/2025 10:39:25,6/11/2025 10:39:25,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11691,22-29 DIX AVENUE,DIX AVENUE,,,,,ADDRESS,FAR ROCKAWAY,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,14 QUEENS,4156610055,QUEENS,1052038,160367,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.60658743,-73.75586758,"(40.6065874343224, -73.75586758279921)"
65239644,6/11/2025 10:33:24,6/11/2025 10:33:24,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11368,98-32 57 AVENUE,57 AVENUE,,,,,ADDRESS,CORONA,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,04 QUEENS,4019180072,QUEENS,1022730,208193,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.73803462,-73.86114445,"(40.738034617226845, -73.86114444976704)"
65239650,6/11/2025 10:11:53,6/11/2025 10:11:53,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11105,21-38 31 STREET,31 STREET,,,,,ADDRESS,ASTORIA,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,01 QUEENS,4008460048,QUEENS,1009338,222443,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.77719533,-73.90941643,"(40.7771953344702, -73.90941642747768)"
65238162,6/11/2025 10:05:53,6/11/2025 10:05:53,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10031,445 WEST  153 STREET,WEST  153 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,09 MANHATTAN,1020680013,MANHATTAN,1000115,241582,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.82974799,-73.94267206,"(40.82974798720598, -73.9426720627238)"
65236714,6/11/2025 9:23:43,6/11/2025 9:23:43,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11225,175 HAWTHORNE STREET,HAWTHORNE STREET,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,09 BROOKLYN,3050430071,BROOKLYN,996844,178854,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.65758066,-73.95460922,"(40.65758065705773, -73.95460922250794)"
65239647,6/11/2025 9:20:42,6/11/2025 9:20:42,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10019,237 WEST   54 STREET,WEST   54 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,05 MANHATTAN,1010260012,MANHATTAN,988960,217719,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.76426354,-73.98299722,"(40.76426353501567, -73.98299722122701)"
65238163,6/11/2025 8:49:50,6/11/2025 8:49:50,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10002,153 NORFOLK STREET,NORFOLK STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,03 MANHATTAN,1003540020,MANHATTAN,988038,201747,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.72042482,-73.98633457,"(40.720424822036875, -73.98633457307703)"
65235252,6/11/2025 8:46:46,6/11/2025 8:46:46,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11213,789 ST MARKS AVENUE,ST MARKS AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,08 BROOKLYN,3012210023,BROOKLYN,999213,185202,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.67500082,-73.94605688,"(40.6750008164119, -73.94605688279943)"
65238158,6/11/2025 8:40:02,6/11/2025 8:40:02,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10467,660 THWAITES PLACE,THWAITES PLACE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,11 BRONX,2043380012,BRONX,1020466,252204,UNKNOWN,Unspecified,BRONX,,,,,,,,40.85884223,-73.86907674,"(40.8588422282099, -73.86907674454677)"
65236715,6/11/2025 8:32:52,6/11/2025 8:32:52,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11213,1251 PROSPECT PLACE,PROSPECT PLACE,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,08 BROOKLYN,3013530001,BROOKLYN,1002336,184653,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.67348811,-73.93479963,"(40.67348810575128, -73.9347996312252)"
65236717,6/11/2025 8:16:49,6/11/2025 8:16:49,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10456,1188 GRAND CONCOURSE,GRAND CONCOURSE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,04 BRONX,2024560163,BRONX,1006912,243169,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83408902,-73.91810586,"(40.834089019554206, -73.91810585706332)"
65230926,6/11/2025 7:09:36,6/11/2025 7:09:36,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10451,825 GERARD AVENUE,GERARD AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,04 BRONX,2024830015,BRONX,1004754,240171,UNKNOWN,Unspecified,BRONX,,,,,,,,40.82586565,-73.92591343,"(40.825865645198235, -73.92591342579004)"
65239654,6/11/2025 7:00:35,6/11/2025 7:00:35,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10468,2615 GRAND CONCOURSE,GRAND CONCOURSE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,07 BRONX,2031680052,BRONX,1013236,254437,UNKNOWN,Unspecified,BRONX,,,,,,,,40.86499783,-73.89520399,"(40.864997833971316, -73.89520399133355)"
65233821,6/11/2025 3:01:52,6/11/2025 3:01:52,0:00:00,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10467,3472 KNOX PLACE,KNOX PLACE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-11,07 BRONX,2033240130,BRONX,1016653,260817,UNKNOWN,Unspecified,BRONX,,,,,,,,40.88249708,-73.88281932,"(40.88249707540828, -73.88281932442621)"
